회사명,거래소코드,회계년도,자산(*)(요약)(IFRS연결)(백만원),유동부채(*)(요약)(IFRS연결)(백만원),유동자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS연결)(백만원),자본(*)(요약)(IFRS연결)(백만원),재고자산(요약)(IFRS연결)(백만원),당기순이익(총포괄손익)(요약)(IFRS연결)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS연결)(백만원),매출원가(요약)(IFRS연결)(백만원),매입채무(IFRS연결)(천원),금융비용(IFRS연결)(천원),금융원가(요약)(IFRS연결)(백만원)
케이알모터스(주),000040,2013/03,126218,51003,67882,65771,60447,24426,-1,24420,2596,22544,27961631,0,286
케이알모터스(주),000040,2014/03,139541,40524,80830,84964,54577,19910,-5273,16470,2313,17964,20439052,0,184
케이알모터스(주),000040,2015/03,161493,62731,90532,83896,77597,27267,-3877,19501,4228,18438,16208247,0,1243
케이알모터스(주),000040,2016/03,145896,66208,74258,80876,65020,28678,-3476,19790,3717,18803,10333019,0,1500
케이알모터스(주),000040,2017/03,139436,65881,67762,81403,58033,28221,-4182,9610,3045,7868,5558077,0,3279
케이알모터스(주),000040,2018/03,107675,52315,41515,66514,41161,17560,-2826,3301,4034,2373,2861431,0,1238
케이알모터스(주),000040,2019/03,128073,57137,58831,72646,55427,20543,-5245,27484,4400,26201,0,0,2661
케이알모터스(주),000040,2020/03,157708,98912,60080,121953,35755,17717,-787,28558,3272,24899,0,0,1972
케이알모터스(주),000040,2021/03,167929,90210,64695,114108,53821,19575,-1387,22700,4366,19229,0,0,1683
케이알모터스(주),000040,2022/03,165200,95180,66667,117817,47384,27429,-2231,29151,5244,25259,0,0,1911
케이지모빌리티(주),003620,2011/03,,,,,,,,,,,,,
케이지모빌리티(주),003620,2012/03,,,,,,,,,,,,,
케이지모빌리티(주),003620,2013/03,1956994,820204,822024,1184885,772109,289744,-9214,753584,121292,650326,511007615,0,3232
케이지모빌리티(주),003620,2014/03,2029725,858851,808741,1149022,880703,282323,10742,862559,131243,732136,495346917,0,2094
케이지모빌리티(주),003620,2015/03,2059717,916794,661125,1308793,750924,289025,-31246,760373,133121,661450,471658379,0,6955
케이지모빌리티(주),003620,2016/03,1935289,775187,501443,1213777,721511,256713,2345,813153,131894,673188,352756747,0,8074
케이지모빌리티(주),003620,2017/03,2130736,915084,649603,1316954,813782,247984,-13930,788715,131460,672745,502413475,0,6864
케이지모빌리티(주),003620,2018/03,2196706,986381,606921,1455074,741633,229543,-34238,808765,121321,718701,556353502,0,7581
케이지모빌리티(주),003620,2019/03,2473809,1189466,791357,1757320,716490,255543,-26119,933209,142097,818914,670671661,0,3357
케이지모빌리티(주),003620,2020/03,1795955,999272,409407,1586061,209894,237576,-193537,649187,108077,639744,363792079,0,8784
케이지모빌리티(주),003620,2021/03,1931894,1301414,458167,1828615,103279,203544,-86290,535833,85648,534919,487535712,0,5191
케이지모빌리티(주),003620,2022/03,1891392,1377621,485702,2003815,-112423,155339,-31611,714027,84801,660089,510912876,0,4545
케이지케미칼(주),001390,2011/03,,,,,,,,,,,,,
케이지케미칼(주),001390,2012/03,,,,,,,,,,,,,
케이지케미칼(주),001390,2013/03,1033374,549422,616008,665589,367786,43689,3815,205987,31060,159042,43346440,0,4886
케이지케미칼(주),001390,2014/03,901908,378539,527517,494563,407345,31086,3938,222553,34787,171256,39208607,0,1790
케이지케미칼(주),001390,2015/03,940537,390234,551339,490672,449865,43024,3736,250627,36541,199987,33494065,0,1662
케이지케미칼(주),001390,2016/03,1140798,481216,552269,677981,462817,48547,2908,237712,36110,188142,26419065,0,2578
케이지케미칼(주),001390,2017/03,1277256,520180,655401,735757,541498,38029,4336,297555,39042,244326,0,0,1994
케이지케미칼(주),001390,2018/03,1476209,745010,689012,872029,604180,46376,5081,317053,76044,218525,24488059,0,2385
케이지케미칼(주),001390,2019/03,1632654,805761,750498,1027816,604838,51902,3160,324930,80510,220340,36432476,0,3266
케이지케미칼(주),001390,2020/03,4080045,1518222,1366055,2728346,1351699,384285,5070,934866,108603,767756,252094157,0,42678
케이지케미칼(주),001390,2021/03,4482457,1496515,1407339,2892474,1589983,382402,41381,1035127,107847,837392,256451404,0,27271
케이지케미칼(주),001390,2022/03,5083668,1941384,2164871,3227581,1856087,697847,25641,1367668,109886,1125016,333390832,0,34191
케이카(주),381970,2022/03,,,,,,,,,,,,,
케이피엑스케미칼(주),025000,2011/03,,,,,,,,,,,,,
케이피엑스케미칼(주),025000,2012/03,,,,,,,,,,,,,
케이피엑스케미칼(주),025000,2013/03,485242,140779,310785,149909,335334,56116,7756,183328,8216,167145,63066690,0,2503
케이피엑스케미칼(주),025000,2014/03,498923,135098,310605,144813,354111,76678,9522,207741,10124,185837,57229108,0,2711
케이피엑스케미칼(주),025000,2015/03,545533,146943,349913,158574,386958,88331,8597,193930,11664,170984,45046816,0,2589
케이피엑스케미칼(주),025000,2016/03,512432,94640,322006,102917,409515,91518,9316,138724,9916,115813,31410266,0,3289
케이피엑스케미칼(주),025000,2017/03,526359,88573,349676,100640,425718,74610,5989,171156,11626,151105,33853020,0,4999
케이피엑스케미칼(주),025000,2018/03,559998,109673,376357,117549,442449,91279,4900,184983,11700,168970,50691200,0,2620
케이피엑스케미칼(주),025000,2019/03,575128,116213,343040,128297,446832,80289,8336,178646,11870,159214,58745313,0,1728
케이피엑스케미칼(주),025000,2020/03,587959,98990,327325,113301,474658,74998,5654,177879,13867,151574,49028073,0,10323
케이피엑스케미칼(주),025000,2021/03,700564,147087,402629,159506,541057,103286,14320,229263,15519,199172,86073186,0,7837
케이피엑스케미칼(주),025000,2022/03,787313,193844,451645,205042,582271,116177,12586,268821,27211,228356,73546942,0,6536
케이피엑스홀딩스(주),092230,2011/03,,,,,,,,,,,,,
케이피엑스홀딩스(주),092230,2012/03,,,,,,,,,,,,,
케이피엑스홀딩스(주),092230,2013/03,1262429,318405,533386,385268,877161,106512,4863,296142,12433,279679,131577649,0,4085
케이피엑스홀딩스(주),092230,2014/03,1220724,298969,515005,369123,851601,109386,469,316052,15728,295429,126586002,0,5138
케이피엑스홀딩스(주),092230,2015/03,1205830,256302,539109,339792,866037,114742,8188,256094,13865,227936,76041943,0,3897
케이피엑스홀딩스(주),092230,2016/03,1179017,232246,515005,280210,898807,117326,6696,206797,12635,178618,61511812,0,5400
케이피엑스홀딩스(주),092230,2017/03,1209393,247884,573917,277266,932127,100271,5993,245814,14348,219101,58189234,0,7579
케이피엑스홀딩스(주),092230,2018/03,1437363,248949,683570,310814,1126549,107791,2262,252829,18413,226728,81569378,0,5788
케이피엑스홀딩스(주),092230,2019/03,1476190,284660,616690,348834,1127355,95373,8039,240922,17997,211340,87978985,0,4126
케이피엑스홀딩스(주),092230,2020/03,1504849,256567,573924,335393,1169455,91703,1932,236539,19759,199971,76407257,0,18746
케이피엑스홀딩스(주),092230,2021/03,1756188,326008,687349,431922,1324266,117208,-2108,283364,22034,244294,104639321,0,8397
케이피엑스홀딩스(주),092230,2022/03,1910057,402529,898517,499165,1410892,131117,33049,331020,33955,280172,103151220,0,14978
코스맥스(주),192820,2015/03,357460,231035,198644,276445,81015,63133,4469,116358,11521,97222,66553879,0,1313
코스맥스(주),192820,2016/03,476566,316094,282317,380410,96156,82017,9308,173452,15539,144837,80164963,0,3123
코스맥스(주),192820,2017/03,690502,399773,386914,494429,196073,128909,3420,219110,18156,191540,123023828,0,7443
코스맥스(주),192820,2018/03,955765,547081,516701,723361,232404,187098,9324,288703,24276,254019,204097157,0,6066
코스맥스(주),192820,2019/03,1084636,663504,603651,838464,246173,186214,9005,327815,28809,285460,201995132,0,6351
코스맥스(주),192820,2020/03,1274209,780318,671461,955061,319148,225382,4803,328493,29984,282465,186555161,0,10997
코스맥스(주),192820,2021/03,1251225,760252,668010,962553,288672,200822,16064,344962,36465,285205,176072679,0,6797
코스맥스(주),192820,2022/03,1433281,798744,798141,957083,476198,220072,15283,397852,44455,339656,209412987,0,5403
코스맥스비티아이(주),044820,2011/03,,,,,,,,,,,,,
코스맥스비티아이(주),044820,2012/03,217412,130152,117438,154181,63231,38183,4783,72608,5915,59767,50682785,0,1104
코스맥스비티아이(주),044820,2013/03,285845,147799,152346,202916,82929,44232,5619,87292,7316,72886,58718794,0,1097
코스맥스비티아이(주),044820,2014/03,127920,58739,67267,84062,43858,12538,3452,20847,4349,16480,21294280,0,440
코스맥스비티아이(주),044820,2015/03,423051,95257,78141,148133,274918,20437,1594,43712,6841,34670,23460593,0,852
코스맥스비티아이(주),044820,2016/03,569971,132398,108899,237827,332144,22545,2656,62542,9734,47709,33291292,0,1729
코스맥스비티아이(주),044820,2017/03,686063,180498,130102,343805,342258,30020,-546,66482,12785,51839,34344989,0,3676
코스맥스비티아이(주),044820,2018/03,800828,346914,189658,449507,351321,52395,2301,96532,16118,74567,57179997,0,4011
코스맥스비티아이(주),044820,2019/03,903920,423112,217549,542335,361586,63199,1821,115486,15211,96581,69694485,0,4252
코스맥스비티아이(주),044820,2020/03,905782,452361,250238,555315,350468,86545,-266,131983,16608,114471,72488643,0,8853
코스맥스비티아이(주),044820,2021/03,899636,446203,259421,560049,339587,67840,4049,134638,18389,112133,67146674,0,4977
코스맥스비티아이(주),044820,2022/03,962107,413254,287546,613750,348357,77732,3026,151664,21088,128458,67451870,0,5554
코스모신소재(주),005070,2011/03,,,,,,,,,,,,,
코스모신소재(주),005070,2012/03,,,,,,,,,,,,,
코스모신소재(주),005070,2013/03,,,,,,,,,,,,,
코스모신소재(주),005070,2014/03,,,,,,,,,,,,,
코스모신소재(주),005070,2015/03,,,,,,,,,,,,,
코스모신소재(주),005070,2016/03,,,,,,,,,,,,,
코스모신소재(주),005070,2017/03,,,,,,,,,,,,,
코스모신소재(주),005070,2018/03,,,,,,,,,,,,,
코스모신소재(주),005070,2019/03,,,,,,,,,,,,,
코스모신소재(주),005070,2020/03,,,,,,,,,,,,,
코스모신소재(주),005070,2021/03,,,,,,,,,,,,,
코스모신소재(주),005070,2022/03,,,,,,,,,,,,,
코스모화학(주),005420,2011/03,,,,,,,,,,,,,
코스모화학(주),005420,2012/03,,,,,,,,,,,,,
코스모화학(주),005420,2013/03,729832,287043,188166,455022,274810,93634,-10689,71996,7177,71064,39167732,0,4450
코스모화학(주),005420,2014/03,777377,330277,194433,482056,295321,91226,-6367,72089,6424,70732,36925168,0,5764
코스모화학(주),005420,2015/03,786678,362735,157848,514892,271786,72010,-968,62577,6657,60892,43077425,0,6589
코스모화학(주),005420,2016/03,616385,338656,196022,460324,149558,32378,-4559,68698,5560,63457,27794487,0,6635
코스모화학(주),005420,2017/03,471977,280549,124458,363890,108086,30959,1411,85221,5886,74499,25197937,0,5145
코스모화학(주),005420,2018/03,482506,246384,121618,320966,161540,58543,-944,154602,7081,144385,45866429,0,2883
코스모화학(주),005420,2019/03,498020,203507,128349,336669,161350,52849,-2453,141565,7365,133037,41033475,0,3402
코스모화학(주),005420,2020/03,552289,194828,151247,324383,227906,51619,-2254,80855,7372,71900,23074140,0,7548
코스모화학(주),005420,2021/03,670418,254273,197768,396428,273989,53365,4417,127103,7576,111074,32650203,0,5458
코스모화학(주),005420,2022/03,755263,304352,269665,440969,314294,154862,4959,149949,9149,128305,77466922,0,4128
코오롱글로벌(주),003070,2011/03,,,,,,,,,,,,,
코오롱글로벌(주),003070,2012/03,,,,,,,,,,,,,
코오롱글로벌(주),003070,2013/03,2884188,2064955,2155329,2435997,448191,236219,8434,897061,74223,820566,688890000,0,18750
코오롱글로벌(주),003070,2014/03,2452352,1432610,1457121,1974324,478028,174060,-9908,800393,63380,729002,0,0,17375
코오롱글로벌(주),003070,2015/03,2112855,1335501,1144825,1614159,498696,175205,30381,620136,55819,558205,379314000,0,12306
코오롱글로벌(주),003070,2016/03,2046505,1124427,1026833,1617365,429140,144698,1514,622145,53161,557124,391079000,0,6720
코오롱글로벌(주),003070,2017/03,2176273,1510900,1076676,1744197,432076,207084,1114,759761,63231,683192,456879094,0,8132
코오롱글로벌(주),003070,2018/03,2115455,1223097,990574,1666937,448518,159735,1650,896154,61345,822424,496646336,0,7351
코오롱글로벌(주),003070,2019/03,2356403,1411320,1090953,1900086,456317,161044,11834,784296,60132,696028,417329132,0,11741
코오롱글로벌(주),003070,2020/03,2164226,1259857,958610,1693960,470266,161309,16632,781711,58971,691103,343668000,0,9851
코오롱글로벌(주),003070,2021/03,2512994,1421591,1155715,2003239,509755,181464,32189,1102929,71444,984703,438557757,0,6972
코오롱글로벌(주),003070,2022/03,2609648,1484289,1173623,1983889,625759,146572,40011,1130455,79792,992975,413612950,0,7244
코오롱인더스트리(주),120110,2011/03,4586922,1983143,1876869,3038652,1548270,703080,85980,1480867,243862,1120450,635323775,0,24706
코오롱인더스트리(주),120110,2012/03,4862154,1758013,2205884,2978218,1883936,846583,71839,1330906,228205,1016880,551234515,0,23973
코오롱인더스트리(주),120110,2013/03,4732171,1994295,2088434,2868347,1863824,823106,19654,1268298,243882,975587,536564260,0,20049
코오롱인더스트리(주),120110,2014/03,4842732,1774016,2048340,2892364,1950368,855559,33903,1313017,253155,1009869,444617519,0,17538
코오롱인더스트리(주),120110,2015/03,4958241,2047445,1939854,3151874,1806367,871195,-242927,1200645,245186,885965,426830431,0,16618
코오롱인더스트리(주),120110,2016/03,4919885,1735836,1919827,2904058,2015827,840730,54368,1150454,234201,830004,368608642,0,16191
코오롱인더스트리(주),120110,2017/03,5252534,2091649,2003869,3148765,2103769,812598,25832,1150116,242481,861860,404258176,0,17826
코오롱인더스트리(주),120110,2018/03,5612461,2093305,1967563,3290924,2321537,771421,38675,1126741,223029,865825,425392121,0,14743
코오롱인더스트리(주),120110,2019/03,5553865,2398515,1997100,3366013,2187852,839931,23280,1058216,219363,790321,424977547,0,19136
코오롱인더스트리(주),120110,2020/03,5228608,2126811,2107307,3010204,2218404,934876,164030,989298,201609,761154,352989572,0,36586
코오롱인더스트리(주),120110,2021/03,5200616,2239463,2015687,2846273,2354342,824535,50361,1090380,220050,801257,419549943,0,10883
코오롱인더스트리(주),120110,2022/03,5875568,2342440,2411304,3234659,2640909,1069670,85105,1274645,282017,928764,460276052,0,12784
코오롱플라스틱(주),138490,2012/03,,,,,,,,,,,,,
코오롱플라스틱(주),138490,2013/03,203848,106160,80055,114297,89551,44143,-2199,54008,4125,50904,25376319,0,796
코오롱플라스틱(주),138490,2014/03,212945,92663,91753,127741,85204,51896,-3174,59506,5371,56360,25462999,0,937
코오롱플라스틱(주),138490,2015/03,221383,128376,99635,131134,90249,59586,1139,61745,5278,54034,28452015,0,835
코오롱플라스틱(주),138490,2016/03,243490,132388,105738,141102,102388,50966,4251,60074,5695,48585,22526768,0,1453
코오롱플라스틱(주),138490,2017/03,301615,92451,89768,120441,181174,47033,3076,62632,6567,52382,25046932,0,1328
코오롱플라스틱(주),138490,2018/03,334249,103188,111244,141872,192378,54305,3831,67603,6457,57053,28496247,0,857
코오롱플라스틱(주),138490,2019/03,349821,110971,133121,156593,193228,70471,393,80126,7683,69019,39238916,0,546
코오롱플라스틱(주),138490,2020/03,344950,105101,130824,151628,193323,69911,-1675,78375,8927,68054,36429657,0,595
코오롱플라스틱(주),138490,2021/03,340346,88313,134270,136931,203414,56842,5143,95375,11805,76743,42667804,0,343
코오롱플라스틱(주),138490,2022/03,365358,113408,170589,142667,222691,95051,7600,123985,15457,97439,45264102,0,312
코웨이(주),021240,2011/03,,,,,,,,,,,,,
코웨이(주),021240,2012/03,,,,,,,,,,,,,
코웨이(주),021240,2013/03,1654806,640229,669754,802028,852778,68947,57385,507383,270111,167562,37167524,0,6047
코웨이(주),021240,2014/03,1676518,744746,699601,804272,872247,69366,66089,535006,262435,182292,45065958,0,3059
코웨이(주),021240,2015/03,1679471,645103,624407,713708,965763,59413,77574,548196,272686,175198,57574162,0,930
코웨이(주),021240,2016/03,1934027,728496,777344,803772,1130255,68091,95208,623671,293038,207043,60812341,0,745
코웨이(주),021240,2017/03,2001129,961161,760656,1013497,987632,70500,75514,610179,296206,193056,56684022,0,1972
코웨이(주),021240,2018/03,2272781,1191907,871110,1256101,1016680,80674,95316,647785,314674,201807,67881379,0,3545
코웨이(주),021240,2019/03,2546036,1441143,935779,1521933,1024103,112212,100503,709258,341230,232869,64206648,0,4999
코웨이(주),021240,2020/03,2964467,1568848,854176,1772045,1192422,129729,101625,768937,382840,247234,61935812,0,5223
코웨이(주),021240,2021/03,3386330,1281274,1141167,1855564,1530766,160960,125814,878992,409063,299195,74834505,0,4748
코웨이(주),021240,2022/03,4277358,1420679,1498743,2323522,1953835,261314,135055,928001,427018,328309,78949337,0,6079
쿠쿠홀딩스(주),192400,2015/03,587664,106977,344782,131576,456088,55966,27276,172738,46392,93442,33353376,0,258
쿠쿠홀딩스(주),192400,2016/03,671661,130765,359364,158103,513558,56612,23338,194561,62328,104767,40587437,0,758
쿠쿠홀딩스(주),192400,2017/03,725021,132410,326541,163613,561408,69018,20100,189978,62904,99840,31189889,0,3675
쿠쿠홀딩스(주),192400,2018/03,523045,107271,211674,152201,370844,36658,30438,135444,33569,81365,27115584,0,1837
쿠쿠홀딩스(주),192400,2019/03,778245,114377,276748,162602,615642,42657,25265,137152,35705,80443,26354968,0,1623
쿠쿠홀딩스(주),192400,2020/03,835874,115883,290513,157124,678750,44829,24104,140160,38920,78890,26628006,0,2901
쿠쿠홀딩스(주),192400,2021/03,967379,140759,358973,186363,781016,54895,40969,170996,37352,99454,35377560,0,1555
쿠쿠홀딩스(주),192400,2022/03,1096939,142114,427115,191716,905222,70558,38861,198482,44491,124444,38973069,0,2316
쿠쿠홈시스(주),284740,2018/03,478876,88704,210631,113541,365335,50926,12820,93432,40984,35258,17859653,0,1515
쿠쿠홈시스(주),284740,2019/03,553968,125817,228559,152550,401418,41327,21791,131152,40652,58444,29454650,0,1234
쿠쿠홈시스(주),284740,2020/03,646329,146013,249354,174387,471942,49186,16614,165713,81154,57237,17963783,0,2045
쿠쿠홈시스(주),284740,2021/03,767668,173899,309213,198614,569053,35744,40095,230472,100652,68289,17953092,0,366
쿠쿠홈시스(주),284740,2022/03,1042556,284300,454546,321331,721225,43356,29809,224203,106704,76141,30071716,0,811
태경산업(주),015890,2011/03,,,,,,,,,,,,,
태경산업(주),015890,2012/03,,,,,,,,,,,,,
태경산업(주),015890,2013/03,449480,149440,202839,180981,268499,64069,-1138,107189,21724,83823,29022307,0,1110
태경산업(주),015890,2014/03,442305,151361,197708,171993,270312,58106,-367,104861,21298,80802,25465330,0,806
태경산업(주),015890,2015/03,429928,138974,176233,165414,264514,61274,1523,88242,18944,66495,22020946,0,673
태경산업(주),015890,2016/03,506080,202287,183281,245849,260231,53400,-461,99051,19653,77888,12153121,0,1579
태경산업(주),015890,2017/03,502493,191097,189711,245213,257280,55645,1771,145910,22019,118830,24570921,0,2035
태경산업(주),015890,2018/03,484751,170812,185699,224670,260081,52106,2333,140444,22073,112734,24628689,0,1165
태경산업(주),015890,2019/03,569352,188014,225052,239173,330179,69046,25022,126257,21263,102927,20483611,0,1096
태경산업(주),015890,2020/03,551272,153683,224768,213672,337600,61160,302,118869,21618,94118,18464222,0,1461
태경산업(주),015890,2021/03,541536,154734,220217,198031,343505,56934,2030,112103,20134,85669,16104222,0,957
태경산업(주),015890,2022/03,590305,168814,255395,203147,387158,64041,5551,161377,21981,126429,34668488,0,1259
태경케미컬(주),006890,2011/03,,,,,,,,,,,,,
태경케미컬(주),006890,2012/03,,,,,,,,,,,,,
태경케미컬(주),006890,2013/03,97267,13151,38152,16532,80734,1825,2081,12899,2076,9456,3905965,0,22
태경케미컬(주),006890,2014/03,104899,13639,39644,17625,87273,1844,2170,13508,2181,9770,3515702,0,20
태경케미컬(주),006890,2015/03,115563,11619,30901,18008,97555,2393,2197,12973,2361,9100,2985836,0,5
태경케미컬(주),006890,2016/03,116439,16125,22299,21250,95189,2131,1773,12297,2532,8683,3587973,0,33
태경케미컬(주),006890,2017/03,112224,12923,20945,17095,95129,2087,1611,12242,2499,9218,2818488,0,27
태경케미컬(주),006890,2018/03,114255,9539,19494,14130,100125,2064,1604,11760,2398,8706,2865614,0,9
태경케미컬(주),006890,2019/03,126621,10082,21488,16831,109790,1916,2272,11683,2357,8784,2809442,0,9
태경케미컬(주),006890,2020/03,126872,11424,52763,16364,110507,1917,2864,13256,2689,8703,2812347,0,5
태경케미컬(주),006890,2021/03,157657,10702,55568,21068,136589,1367,4113,13800,2836,7526,1937867,0,3
태경케미컬(주),006890,2022/03,165683,11792,65266,21558,144125,1813,4461,14332,2916,8935,2789258,0,65
태광산업(주),003240,2011/03,,,,,,,,,,,,,
태광산업(주),003240,2012/03,,,,,,,,,,,,,
태광산업(주),003240,2013/03,3936410,1037477,1489263,1334619,2601790,222872,5622,812661,181216,598825,381955477,0,8743
태광산업(주),003240,2014/03,3935975,962646,1406909,1216232,2719743,221924,1575,763205,192015,552238,265371303,0,9159
태광산업(주),003240,2015/03,3793044,634784,1206002,915244,2877801,166660,28532,708098,193643,470948,196471752,0,7058
태광산업(주),003240,2016/03,3798640,568478,1293058,839515,2959125,161612,4297,657655,201165,425646,186066770,0,18670
태광산업(주),003240,2017/03,3918285,684319,1458170,878167,3040118,171355,41821,712149,194448,459143,225723870,0,8085
태광산업(주),003240,2018/03,4193660,731169,1831898,957473,3236187,184378,34010,723505,188419,486637,242660189,0,3477
태광산업(주),003240,2019/03,4581134,809390,2154511,1050046,3531088,206964,22038,731671,177509,497537,247630631,0,28736
태광산업(주),003240,2020/03,4420260,582374,2782213,889959,3530301,189560,62668,507905,50054,416708,194788711,0,6647
태광산업(주),003240,2021/03,4290775,452160,1790877,817879,3472896,128011,83157,564484,51358,428775,226823999,0,3719
태광산업(주),003240,2022/03,4867914,584699,2254140,926501,3941413,232598,40297,733521,51410,659550,310436814,0,7899
태림포장(주),011280,2011/03,,,,,,,,,,,,,
태림포장(주),011280,2012/03,,,,,,,,,,,,,
태림포장(주),011280,2013/03,,,,,,,,,,,,,
태림포장(주),011280,2014/03,,,,,,,,,,,,,
태림포장(주),011280,2015/03,,,,,,,,,,,,,
태림포장(주),011280,2016/03,589015,164270,83159,222041,366974,13118,-4155,88040,9372,77685,22892628,0,1370
태림포장(주),011280,2017/03,640420,251231,132940,329403,311017,27871,1094,129898,14697,115024,31178888,0,1726
태림포장(주),011280,2018/03,628915,262559,152123,312614,316301,31115,3147,153395,15052,132197,42740279,0,1642
태림포장(주),011280,2019/03,611630,246624,158855,287338,324292,29475,3404,139872,15472,117836,28580209,0,1298
태림포장(주),011280,2020/03,596028,240969,162190,272909,323119,24485,1450,138004,16469,117645,32281216,0,1040
태림포장(주),011280,2021/03,580667,185844,128436,245974,334693,21893,9052,164454,17578,133182,38753416,0,691
태림포장(주),011280,2022/03,610515,210755,163400,264787,345727,34792,4178,195326,18737,168401,47869736,0,873
태양금속공업(주),004100,2011/03,,,,,,,,,,,,,
태양금속공업(주),004100,2012/03,,,,,,,,,,,,,
태양금속공업(주),004100,2013/03,418405,249279,239559,322643,95762,89028,3907,113674,8395,103008,126415022,0,2220
태양금속공업(주),004100,2014/03,373695,212221,198748,277268,96427,79259,3817,119931,8740,107695,88696879,0,2181
태양금속공업(주),004100,2015/03,376979,215285,200732,274660,102320,80274,2769,121802,9110,108672,77040015,0,1720
태양금속공업(주),004100,2016/03,370900,192559,194472,267131,103769,69254,4374,125517,10003,108322,75071990,0,1404
태양금속공업(주),004100,2017/03,373643,196543,197281,268380,105263,66159,-910,119349,10785,105659,74512212,0,1207
태양금속공업(주),004100,2018/03,378871,208337,194457,273454,105417,67837,1197,106374,11061,93628,63225027,0,1494
태양금속공업(주),004100,2019/03,403391,241216,201938,302012,101378,81207,658,113630,11672,101548,71149634,0,1723
태양금속공업(주),004100,2020/03,390411,237830,184961,319401,71011,82160,-1297,106376,11483,95234,63344421,0,1934
태양금속공업(주),004100,2021/03,447294,264459,187920,343566,103728,83753,4195,116027,12895,101513,88892931,0,2113
태양금속공업(주),004100,2022/03,470643,293646,218304,377127,93516,104885,-977,128628,14355,112674,105557816,0,4250
태원물산(주),001420,2011/03,,,,,,,,,,,,,
태원물산(주),001420,2012/03,,,,,,,,,,,,,
태원물산(주),001420,2013/03,,,,,,,,,,,,,
태원물산(주),001420,2014/03,,,,,,,,,,,,,
태원물산(주),001420,2015/03,,,,,,,,,,,,,
태원물산(주),001420,2016/03,,,,,,,,,,,,,
태원물산(주),001420,2017/03,,,,,,,,,,,,,
태원물산(주),001420,2018/03,,,,,,,,,,,,,
태원물산(주),001420,2019/03,,,,,,,,,,,,,
태원물산(주),001420,2020/03,,,,,,,,,,,,,
태원물산(주),001420,2021/03,,,,,,,,,,,,,
태원물산(주),001420,2022/03,,,,,,,,,,,,,
태평양물산(주),007980,2011/03,,,,,,,,,,,,,
태평양물산(주),007980,2012/03,,,,,,,,,,,,,
태평양물산(주),007980,2013/03,515841,339678,335827,419975,95866,232158,-9851,139022,20676,120424,71368240,0,10078
태평양물산(주),007980,2014/03,652777,361265,427531,490748,162029,285752,37,169562,22282,144798,74630685,0,5941
태평양물산(주),007980,2015/03,660176,404286,418293,497179,162996,303272,-4230,166773,25128,140881,77301476,0,7260
태평양물산(주),007980,2016/03,626793,372277,370226,474503,152290,255006,-2605,182823,29397,156966,64170447,0,7218
태평양물산(주),007980,2017/03,567698,370613,305662,451802,115896,186069,6170,184318,29948,153568,76536041,0,13609
태평양물산(주),007980,2018/03,561698,369505,309392,427684,134014,171145,-4706,193146,29944,164151,0,0,6573
태평양물산(주),007980,2019/03,622138,411504,359655,473263,148875,210513,-1424,194241,30665,161285,72185665,0,8750
태평양물산(주),007980,2020/03,657176,412754,350649,484020,173156,222393,-12575,191263,28966,161857,66724432,0,21221
태평양물산(주),007980,2021/03,716923,308179,383529,546328,170595,202477,-9426,171592,27646,148394,64365072,0,11475
태평양물산(주),007980,2022/03,809901,412783,453069,647962,161939,276635,-4291,238644,28729,204722,95213046,0,11984
텔코웨어(주),078000,2011/03,,,,,,,,,,,,,
텔코웨어(주),078000,2012/03,,,,,,,,,,,,,
텔코웨어(주),078000,2013/03,98517,11279,59985,14169,84348,889,790,9827,3322,5884,4631676,0,0
텔코웨어(주),078000,2014/03,108741,9384,62681,12636,96105,108,3364,14402,2692,7776,1654587,0,0
텔코웨어(주),078000,2015/03,104516,5256,58120,9435,95081,650,-1491,9206,3879,7023,2989997,0,0
텔코웨어(주),078000,2016/03,110423,8278,70998,11398,99025,479,-1657,6257,3279,4764,2468857,0,0
텔코웨어(주),078000,2017/03,110903,6146,72055,8694,102209,0,-262,6172,2771,3909,1458152,0,0
텔코웨어(주),078000,2018/03,110002,3482,74250,6427,103574,0,-899,4941,3187,3065,1226597,0,0
텔코웨어(주),078000,2019/03,117453,7987,82365,11797,105655,417,-933,5642,3167,3870,1520028,0,4
텔코웨어(주),078000,2020/03,115496,8119,81827,9620,105876,44,-2050,4458,3437,3458,1549784,0,8
텔코웨어(주),078000,2021/03,114278,7210,75966,9167,105112,0,-2269,4729,3657,3583,1815804,0,7
텔코웨어(주),078000,2022/03,111329,5579,72372,6728,104600,0,-2101,4936,3745,3677,2124082,0,4
티와이엠(주),002900,2011/03,,,,,,,,,,,,,
티와이엠(주),002900,2012/03,,,,,,,,,,,,,
티와이엠(주),002900,2013/03,367418,156974,236139,219081,148337,91444,5853,107072,19364,80091,55285970,0,2032
티와이엠(주),002900,2014/03,356160,141695,228026,212805,143354,73811,4120,107395,19097,81887,44229392,0,1963
티와이엠(주),002900,2015/03,353432,153349,229285,221101,132331,86640,3863,89796,18073,65937,47542491,0,2323
티와이엠(주),002900,2016/03,385460,179570,265446,252038,133422,88602,4155,110332,15154,88628,62616472,0,3276
