회사명,거래소코드,회계년도,자산(*)(요약)(IFRS)(백만원),유동부채(*)(요약)(IFRS)(백만원),유동자산(*)(요약)(IFRS)(백만원),부채(*)(요약)(IFRS)(백만원),자본(*)(요약)(IFRS)(백만원),재고자산(요약)(IFRS)(백만원),당기순이익(총포괄손익)(요약)(IFRS)(백만원),매출액(수익)(요약)(IFRS)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS)(백만원),매출원가(요약)(IFRS)(백만원),매입채무(IFRS)(천원),금융원가(요약)(IFRS)(백만원)
(주)테크윙,089030,2016/09,236515,71364,100545,109853,126662,31593,27205,111326,17938,68489,10151897,1605
(주)테크윙,089030,2017/09,317042,114444,150128,180801,136241,53447,24445,120675,19920,77274,40256766,3213
(주)테크윙,089030,2018/09,348344,129716,161881,179876,168468,66490,21241,136018,25016,87554,33022403,4265
(주)테크윙,089030,2019/09,341568,100188,155539,175710,165858,54502,-3796,112804,25068,73724,23705456,6268
(주)테크윙,089030,2020/09,385257,143084,185056,192970,192288,62013,21590,149938,26388,90823,29101499,3928
(주)테크윙,089030,2021/09,460674,121862,204354,250340,210334,79537,12324,162696,28796,104640,27028746,5408
(주)테크윙,089030,2022/09,486240,192674,218014,269961,216279,89262,9168,190036,31757,108632,25746632,13990
(주)텔레칩스,054450,2011/09,112852,11144,67697,19772,93080,13068,-404,52013,16575,37398,0,19
(주)텔레칩스,054450,2012/09,108672,12865,65722,22764,85908,19090,-179,52950,14780,40119,7726196,9
(주)텔레칩스,054450,2013/09,108269,12090,62708,24408,83861,19218,-2012,55129,15599,42677,0,0
(주)텔레칩스,054450,2014/09,91601,8604,58879,21211,70390,15274,1439,55754,12352,42775,0,5
(주)텔레칩스,054450,2015/09,101868,12343,54270,28311,73556,16843,4891,60497,18108,38796,0,0
(주)텔레칩스,054450,2016/09,106261,14502,54188,31229,75032,15639,5327,72920,27582,40826,6727419,0
(주)텔레칩스,054450,2017/09,119099,19571,67823,36701,82398,21425,2431,89843,24579,62642,0,6
(주)텔레칩스,054450,2018/09,133037,20378,68981,36777,96261,29172,7520,88081,31504,50220,0,21
(주)텔레칩스,054450,2019/09,146996,22874,77560,43132,103864,22299,7884,97087,39558,50434,0,78
(주)텔레칩스,054450,2020/09,173192,34984,91821,79500,93692,25486,-7589,68921,31131,45794,6921108,399
(주)텔레칩스,054450,2021/09,200500,42072,88761,100711,99789,28853,1971,91574,30855,58631,12016015,1070
(주)텔레칩스,054450,2022/09,319214,91519,143141,147551,171663,36231,49416,106426,33296,64669,8898427,3174
(주)텔레필드,091440,2011/09,33477,9574,21958,12488,20989,12435,-1389,14054,5575,9801,2227124,175
(주)텔레필드,091440,2012/09,37045,10947,24589,13859,23186,13530,147,15481,5280,9977,4515370,279
(주)텔레필드,091440,2013/09,37361,12584,24791,15097,22263,13408,-1282,13058,6065,8254,4593860,222
(주)텔레필드,091440,2014/09,37951,8935,27401,15426,22525,22232,-1345,17768,8629,10330,2766602,207
(주)텔레필드,091440,2015/09,39410,8022,30434,14002,25407,19801,-948,18310,8542,10702,5668526,150
(주)텔레필드,091440,2016/09,36264,10365,28010,11322,24943,21539,-2188,25229,8298,18987,2206746,170
(주)텔레필드,091440,2017/09,38646,5520,28685,17389,21257,20659,-3237,15721,7791,11067,2404601,1010
(주)텔레필드,091440,2018/09,44760,12822,35406,22991,21769,24744,-11105,11754,7954,12560,3494853,2302
(주)텔레필드,091440,2019/09,43770,23110,33530,23795,19976,21627,-2754,16550,8064,10200,3920603,1331
(주)텔레필드,091440,2020/09,46041,14992,36724,24890,21151,20484,-3852,19430,8628,14015,2614297,1220
(주)텔레필드,091440,2021/09,34300,12077,25587,18843,15456,15394,-4054,18571,9520,11437,965318,1240
(주)텔레필드,091440,2022/09,25489,13769,18067,15810,9679,11422,-7678,13809,8478,10894,890130,1968
(주)텔콘알에프제약,200230,2015/09,48361,2563,40163,2890,45471,1733,1052,20915,3635,16764,1792227,50
(주)텔콘알에프제약,200230,2016/09,85921,2693,18198,24626,61295,1447,1889,13186,5524,12014,1639672,406
(주)텔콘알에프제약,200230,2017/09,146369,44796,19556,44871,101498,2702,-13814,23947,7302,21221,3373379,9652
(주)텔콘알에프제약,200230,2018/09,179692,56574,21311,56578,123114,3543,-7432,37312,9189,32195,4140818,4151
(주)텔콘알에프제약,200230,2019/09,186456,25598,29853,26879,159577,3713,3887,42837,7090,32105,3821503,1457
(주)텔콘알에프제약,200230,2020/09,150507,21957,20147,24239,126268,4335,3312,20393,4433,15482,1978232,3759
(주)텔콘알에프제약,200230,2021/09,240668,95202,36180,96290,144378,3769,455,25990,7367,21072,2557970,12566
(주)텔콘알에프제약,200230,2022/09,131856,35084,16099,35864,95992,3731,-47812,16903,6276,13466,1654745,17627
(주)토박스코리아,215480,2015/09,,,,,,,,,,,,
(주)토박스코리아,215480,2016/09,,,,,,,,,,,,
(주)토박스코리아,215480,2017/09,22330,1979,19858,2650,19680,8234,1041,26508,11205,10561,418973,9
(주)토박스코리아,215480,2018/09,32383,2934,29842,12123,20260,12371,-989,19832,11110,9485,1587705,538
(주)토박스코리아,215480,2019/09,32305,2806,30200,9275,23030,12443,317,21695,10879,9888,351010,427
(주)토박스코리아,215480,2020/09,31335,9372,28957,9668,21668,10792,-1183,19942,10594,9941,900293,774
(주)토박스코리아,215480,2021/09,29649,2783,23418,2881,26768,5681,1537,20796,9897,9365,741497,64
(주)토박스코리아,215480,2022/09,34076,2893,22165,3135,30941,6671,2541,22636,10416,9271,782581,177
(주)토비스,051360,2011/09,132653,77459,92304,81678,50975,39393,9493,241917,16150,212069,34011947,9413
(주)토비스,051360,2012/09,137029,74405,95239,78293,58736,40930,6145,251780,17223,227461,39723645,5281
(주)토비스,051360,2013/09,199746,109115,142988,110587,89159,55449,14662,359302,22566,316420,57366544,8221
(주)토비스,051360,2014/09,231402,123433,178619,125583,105818,60335,22598,411373,27263,352048,75899190,7324
(주)토비스,051360,2015/09,240553,91899,162236,95515,145038,46394,23180,363008,29663,301937,45101695,11779
(주)토비스,051360,2016/09,270697,110335,184502,113339,157359,61147,16599,320604,32481,268317,67486416,10315
(주)토비스,051360,2017/09,244366,73763,161866,75477,168890,48950,12944,410051,31684,362394,51712572,839
(주)토비스,051360,2018/09,281032,99266,193954,101255,179778,60350,17281,308549,29163,256443,58552807,7177
(주)토비스,051360,2019/09,291063,94957,207301,98098,192965,67442,18615,314785,31397,261961,45653397,5547
(주)토비스,051360,2020/09,286648,87685,188590,92410,194238,62617,3906,212510,27680,182581,37887581,5091
(주)토비스,051360,2021/09,298705,90740,193058,96620,202085,64147,11682,193780,28204,154677,26386819,4620
(주)토비스,051360,2022/09,369863,117520,205219,166728,203136,91597,10210,191762,31766,148433,26090076,15233
(주)토탈소프트뱅크,045340,2011/09,16537,2450,11249,5297,11240,22,-1340,7391,3397,5735,674,29
(주)토탈소프트뱅크,045340,2012/09,17225,2659,10768,5970,11255,69,-319,8184,3000,5705,50138,36
(주)토탈소프트뱅크,045340,2013/09,12983,2450,6647,5923,7060,81,-1751,5886,3579,3660,54677,31
(주)토탈소프트뱅크,045340,2014/09,11110,2226,3052,5840,5270,15,284,5605,2831,2338,0,33
(주)토탈소프트뱅크,045340,2015/09,13220,1854,4634,8404,4816,5,-774,4865,3454,2355,39903,72
(주)토탈소프트뱅크,045340,2016/09,14798,1547,4378,9351,5447,55,552,6655,2538,3416,31671,66
(주)토탈소프트뱅크,045340,2017/09,16877,2697,6649,10444,6433,35,492,7196,2286,4457,0,92
(주)토탈소프트뱅크,045340,2018/09,18363,3517,8389,11001,7362,33,1145,7620,2036,4619,0,94
(주)토탈소프트뱅크,045340,2019/09,21450,3748,11016,10481,10969,46,2081,8785,2669,4564,18480,79
(주)토탈소프트뱅크,045340,2020/09,24671,5220,13971,11163,13509,39,2269,9409,2176,5124,220,38
(주)토탈소프트뱅크,045340,2021/09,26408,5516,15616,10388,16020,71,2583,9925,1638,6110,1782,18
(주)토탈소프트뱅크,045340,2022/09,29377,5505,18878,10453,18924,63,2710,9679,2454,5501,0,22
(주)톱텍,108230,2011/09,162907,50412,93615,56845,106062,11063,17248,172349,6399,146365,30546369,241
(주)톱텍,108230,2012/09,155465,53985,87193,55500,99965,8161,8321,118044,9809,97946,35114910,254
(주)톱텍,108230,2013/09,252745,99937,178481,137603,115142,28380,16231,194129,9088,161094,48123512,2008
(주)톱텍,108230,2014/09,214071,58235,122655,97068,117004,20809,7522,115553,5522,97507,27814132,2186
(주)톱텍,108230,2015/09,230049,61313,141842,73670,156379,24788,15593,164174,6238,140712,35220185,1808
(주)톱텍,108230,2016/09,287941,104927,202195,111767,176174,47749,12548,209279,7461,178611,71286736,570
(주)톱텍,108230,2017/09,621509,282634,538316,291869,329640,42814,140666,1012915,12597,817734,139147893,1474
(주)톱텍,108230,2018/09,400144,33308,301625,39315,360830,24883,27424,246162,8038,221704,0,190
(주)톱텍,108230,2019/09,419359,76719,309251,79497,339862,78677,8030,73821,12266,60922,31639328,1038
(주)톱텍,108230,2020/09,446087,55104,295305,55112,390976,88503,50629,232944,24484,166724,26880111,141
(주)톱텍,108230,2021/09,392696,59048,221043,60213,332483,58043,-29417,85582,28931,108352,24696155,8
(주)톱텍,108230,2022/09,456721,139447,278756,153552,303169,121296,9041,155085,12193,142375,63768644,3732
(주)투비소프트,079970,2011/09,19047,3897,11183,4042,15004,0,783,14983,7232,7725,589363,7
(주)투비소프트,079970,2012/09,22345,3846,14987,4232,18113,0,1501,19745,9109,9331,0,2
(주)투비소프트,079970,2013/09,31969,4474,23292,9399,22571,0,2400,20388,9369,8657,818932,168
(주)투비소프트,079970,2014/09,30123,3918,15922,4383,25739,0,1357,18931,9837,7871,693263,77
(주)투비소프트,079970,2015/09,33192,4773,17231,4845,28347,0,2250,20511,10501,8468,1339922,0
(주)투비소프트,079970,2016/09,79239,35468,33829,35539,43700,194,2105,25421,9073,13960,1700795,536
(주)투비소프트,079970,2017/09,103023,32386,30913,32457,70566,200,1436,22522,8597,11078,737230,578
(주)투비소프트,079970,2018/09,121644,25296,48010,35366,86279,2000,-1777,24062,12104,13937,2189534,1622
(주)투비소프트,079970,2019/09,93542,20496,35298,31697,61846,101,-1898,27275,13472,16168,2113903,1195
(주)투비소프트,079970,2020/09,77837,24856,35603,25917,51920,41,-6814,22727,11573,11936,1611358,1689
(주)투비소프트,079970,2021/09,54542,7458,20418,17134,37408,81,-9464,22543,14627,8674,1496951,548
(주)투비소프트,079970,2022/09,73930,41353,55098,45342,28588,171,-9968,20880,15130,7324,2129835,3243
(주)툴젠,199800,2021/09,26501,4946,14337,6365,20136,5,-15597,1347,16443,448,57330,22
(주)툴젠,199800,2022/09,77983,3145,61236,4586,73397,5,-13542,567,14677,161,680365,20
(주)트루윈,105550,2014/09,53775,11493,27587,21197,32578,3996,3173,28671,4884,20020,896307,1060
(주)트루윈,105550,2015/09,71915,18267,16492,42426,29489,5772,-1946,23427,5147,19678,630480,934
(주)트루윈,105550,2016/09,86941,27287,30952,47425,39516,6774,-1427,26468,5097,22806,4441573,1318
(주)트루윈,105550,2017/09,61962,33762,13885,45776,16187,2598,-5892,27698,6329,24275,2148249,2039
(주)트루윈,105550,2018/09,54025,23621,13013,31295,22730,3394,-495,23341,3228,18941,1621807,1023
(주)트루윈,105550,2019/09,52121,21902,13881,26910,25211,4476,-2600,21974,3985,19824,1903474,1298
(주)트루윈,105550,2020/09,70930,18554,34947,40432,30498,4604,439,28076,5555,21071,2045806,2267
(주)트루윈,105550,2021/09,105662,37439,65856,44275,61386,6942,2311,31317,5388,19600,1677445,5545
(주)트루윈,105550,2022/09,114255,40596,43886,44323,69932,9378,-3258,25874,4654,22125,2579698,2970
(주)트윔,290090,2022/09,76661,7619,50605,8352,68309,8104,-2936,11716,8377,9109,2332353,10
(주)특수건설,026150,2011/09,129526,37326,64779,42682,86844,11547,-1171,79234,8373,72703,11172391,826
(주)특수건설,026150,2012/09,135308,54299,76955,62700,72607,10438,-4536,98962,8980,98160,22834786,924
(주)특수건설,026150,2013/09,157420,70616,93638,78421,79000,12209,-215,126782,8586,118820,25962836,1366
(주)특수건설,026150,2014/09,153462,76230,96297,82487,70974,8129,-1729,128950,8733,121132,22024160,1459
(주)특수건설,026150,2015/09,148660,70587,95540,74578,74082,6596,-414,109300,6946,100940,22858053,1090
(주)특수건설,026150,2016/09,119723,40798,74544,50651,69072,4528,-2420,117682,7822,112341,18219745,727
(주)특수건설,026150,2017/09,123358,48383,87689,59446,63912,7459,344,97686,6518,90281,21712722,643
(주)특수건설,026150,2018/09,131643,51431,91426,65285,66358,9732,1008,128635,7689,120846,31142874,602
(주)특수건설,026150,2019/09,157559,44108,96553,71158,86402,10094,616,134333,8804,124745,25478260,944
(주)특수건설,026150,2020/09,165560,51450,95547,76097,89463,9661,1264,141046,7395,131316,22109140,1014
(주)특수건설,026150,2021/09,191788,60877,105843,84550,107239,9092,830,176450,8367,163799,30704192,2413
(주)특수건설,026150,2022/09,189859,59404,109849,82266,107593,9340,1653,153001,8670,142141,24160507,613
(주)티라유텍,322180,2020/09,34812,5156,15498,7943,26868,484,-91,23519,4206,21399,757703,57
(주)티라유텍,322180,2021/09,30030,5636,10255,9350,20680,702,-5726,29160,4863,29877,1256184,34
(주)티라유텍,322180,2022/09,33322,11278,9582,14040,19282,53,-3014,25475,4531,23346,1585896,107
(주)티로보틱스,117730,2018/09,51710,25561,32793,32821,18889,9429,4356,51050,6785,40181,11507586,605
(주)티로보틱스,117730,2019/09,68233,24156,33902,37789,30444,11113,-2592,37676,9844,31320,8279597,1288
(주)티로보틱스,117730,2020/09,82569,39274,43582,50284,32285,13548,1685,50648,11005,35860,6915949,1838
(주)티로보틱스,117730,2021/09,81304,23169,34399,46469,34834,9697,-2778,35021,10855,27091,3405020,1242
(주)티로보틱스,117730,2022/09,76556,35801,36794,44707,31849,8290,5586,44997,9257,33506,4152949,1277
(주)티비씨,033830,2011/09,95645,4124,64056,5313,90332,31,3808,25994,6538,15937,0,185
(주)티비씨,033830,2012/09,96836,3388,66402,4335,92500,36,2274,25452,6034,18752,0,18
(주)티비씨,033830,2013/09,101105,3573,69220,4379,96726,0,2653,24156,6642,16229,0,9
(주)티비씨,033830,2014/09,103562,3893,72967,4741,98820,0,2303,25437,6478,17600,0,4
(주)티비씨,033830,2015/09,104200,4289,74905,5295,98906,0,1134,23478,6199,17270,0,9
(주)티비씨,033830,2016/09,106610,5127,72613,6826,99784,0,437,23838,5502,18889,0,2
(주)티비씨,033830,2017/09,110657,5902,77384,7238,103419,0,1820,25783,5340,19161,0,0
(주)티비씨,033830,2018/09,113856,7771,81972,9139,104717,0,965,26228,5151,21049,0,17
(주)티비씨,033830,2019/09,115690,7028,83607,8409,107281,0,1299,28593,5055,23362,0,0
(주)티비씨,033830,2020/09,117268,4795,78303,6800,110469,0,1178,23146,4461,18706,0,9
(주)티비씨,033830,2021/09,123762,5473,72868,7245,116518,0,3737,26929,5199,18283,0,6
(주)티비씨,033830,2022/09,124802,4539,84613,6199,118603,0,3261,27149,5244,18993,0,6
(주)티사이언티픽,057680,2011/09,22117,2708,7995,4351,17766,0,-184,7954,2389,5740,1171463,743
(주)티사이언티픽,057680,2012/09,22056,2410,10645,5492,16564,0,418,6648,2555,6464,1395829,120
(주)티사이언티픽,057680,2013/09,21321,6905,10656,9080,12241,0,-1134,7085,2000,6299,1376486,98
(주)티사이언티픽,057680,2014/09,23778,7005,9496,10568,13210,0,437,18705,2583,14818,1402578,420
(주)티사이언티픽,057680,2015/09,25535,5040,12365,11894,13641,0,228,27318,3801,22844,600069,323
(주)티사이언티픽,057680,2016/09,25862,3642,12214,13473,12389,0,-3833,22849,4606,21139,1640725,466
(주)티사이언티픽,057680,2017/09,45085,7620,26160,26600,18485,0,-752,36012,4788,32147,3895662,782
(주)티사이언티픽,057680,2018/09,53548,29541,28223,29685,23862,0,8514,26425,1957,23101,6149897,987
(주)티사이언티픽,057680,2019/09,43442,16674,12783,16934,26508,0,1343,4657,1135,1732,4729323,393
(주)티사이언티픽,057680,2020/09,70893,25262,26893,30917,39976,0,645,7104,2371,4342,10009218,369
(주)티사이언티픽,057680,2021/09,130613,33180,29099,36994,93619,0,3576,7587,2583,4367,6875702,1886
(주)티사이언티픽,057680,2022/09,351966,38809,45018,98450,253516,0,-6914,7119,3019,3791,5103309,7146
(주)티씨케이,064760,2011/09,86356,13405,32347,15601,70755,12130,9286,44830,4732,28247,9089213,25
(주)티씨케이,064760,2012/09,88863,9234,34124,11997,76866,19514,6244,39506,5340,26754,4885637,0
(주)티씨케이,064760,2013/09,82797,2383,31938,5168,77629,14813,1598,26064,4792,18317,542579,0
(주)티씨케이,064760,2014/09,89943,6175,40752,8377,81566,12455,4031,32288,5102,22478,2254370,0
(주)티씨케이,064760,2015/09,97276,7473,51354,8235,89041,9901,8158,44642,5922,27321,2646172,0
(주)티씨케이,064760,2016/09,124679,15718,62760,16456,108223,10443,16975,67656,8406,37801,3272660,0
(주)티씨케이,064760,2017/09,154388,18699,90235,19150,135239,19122,27088,92342,9944,48541,5128636,0
(주)티씨케이,064760,2018/09,195674,22609,124981,23116,172557,22027,35279,128879,17690,67386,5749130,0
(주)티씨케이,064760,2019/09,235590,25726,139676,26208,209382,32278,35754,129240,14487,70201,0,5
(주)티씨케이,064760,2020/09,284738,28290,181487,28858,255880,31836,45930,168531,13753,96232,3398796,7
(주)티씨케이,064760,2021/09,351249,31124,242510,32415,318834,34056,61212,197981,15093,106499,5236806,7
(주)티씨케이,064760,2022/09,439329,41319,317616,42776,396553,42826,73736,244874,17963,129150,8179491,13
(주)티앤알바이오팹,246710,2019/09,28600,905,23985,2622,25977,327,-4746,933,5420,513,237,282
(주)티앤알바이오팹,246710,2020/09,25213,1715,17907,3445,21768,2650,-3898,6475,6631,3676,167575,274
(주)티앤알바이오팹,246710,2021/09,79008,1775,64939,34192,44816,3354,-7769,2114,7548,2445,0,458
(주)티앤알바이오팹,246710,2022/09,76892,1540,51887,44129,32763,2827,-10571,4585,8459,3613,109744,4042
(주)티앤엘,340570,2021/09,97798,10839,50488,12629,85169,9290,14699,49570,4948,27913,3733562,3
(주)티앤엘,340570,2022/09,114517,9384,56973,11122,103395,8708,16838,58812,5766,34231,3451241,27
(주)티에스넥스젠,043220,2011/09,17429,9048,11099,9174,8256,2708,-801,25016,2694,22803,1517973,551
(주)티에스넥스젠,043220,2012/09,4503,2829,3163,2937,1566,1381,-7369,1919,1910,2113,189591,112
(주)티에스넥스젠,043220,2013/09,17193,3931,12751,14497,2696,2986,-2037,7246,2196,6500,756056,491
(주)티에스넥스젠,043220,2014/09,34879,6020,27521,20778,14101,462,-1147,11585,1320,10088,2114230,1064
(주)티에스넥스젠,043220,2015/09,34389,8274,25168,14457,19933,654,-9418,10489,4174,10581,84230,673
(주)티에스넥스젠,043220,2016/09,52374,17529,18047,17688,34686,1146,2119,17299,3304,15143,0,525
(주)티에스넥스젠,043220,2017/09,65381,25158,19920,37351,28031,2328,-7005,16577,5835,16446,1405009,1844
(주)티에스넥스젠,043220,2018/09,63509,24157,27444,35204,28305,6251,-14302,20168,4042,24620,3038104,872
(주)티에스넥스젠,043220,2019/09,56228,24299,25090,34470,21758,4804,1553,25163,2773,19451,1786329,2122
(주)티에스넥스젠,043220,2020/09,54773,4316,25299,13941,40832,3206,1250,19380,3241,14340,1163647,813
(주)티에스넥스젠,043220,2021/09,90761,30650,66345,39216,51545,9441,5241,11312,4248,10590,1043265,1915
(주)티에스넥스젠,043220,2022/09,86801,27183,48643,34582,52219,15480,-7605,15643,3958,14024,1717957,3789
(주)티에스아이,277880,2020/09,67871,22363,48774,29201,38671,19547,153,35683,5328,30229,2751472,176
(주)티에스아이,277880,2021/09,91972,26856,67432,63744,28228,29896,-8662,37749,5875,34044,6827168,11508
(주)티에스아이,277880,2022/09,197046,108326,149958,147193,49854,51671,8004,108997,7996,99221,25736645,5628
(주)티에스이,131290,2011/09,130075,13054,59419,15094,114981,9417,11449,80118,9292,57106,4754749,821
(주)티에스이,131290,2012/09,126497,6264,46802,7900,118597,10766,2905,49921,8059,39670,2371435,1372
(주)티에스이,131290,2013/09,131259,11959,57537,13093,118166,10778,1927,56570,8705,46305,5684298,1222
(주)티에스이,131290,2014/09,136777,17583,69753,18411,118366,12900,4573,81178,9647,66592,8646357,830
(주)티에스이,131290,2015/09,140740,9437,72705,10103,130637,9647,1802,61956,9588,53225,3313028,1471
(주)티에스이,131290,2016/09,129353,9625,48489,10451,118902,9373,-8799,48149,11338,45276,3220449,1696
(주)티에스이,131290,2017/09,138610,11250,54570,12510,126100,10864,10615,73934,9852,52574,6143865,1859
(주)티에스이,131290,2018/09,150809,10227,60578,12154,138655,9605,10854,78906,13578,53296,2827685,3577
(주)티에스이,131290,2019/09,166355,12501,64277,14918,151437,13349,10629,74993,14313,50179,5857734,4434
(주)티에스이,131290,2020/09,209845,20395,102412,24042,185804,18065,25843,143848,17569,94850,8576885,18604
(주)티에스이,131290,2021/09,256211,24708,131846,33670,222541,20650,39942,154691,18773,91590,9789602,542
(주)티에스이,131290,2022/09,317952,24761,174062,30332,287620,27942,44071,170415,22058,109181,8736724,743
(주)티에스트릴리온,317240,2019/09,,,,,,,,,,,,
(주)티에스트릴리온,317240,2020/09,,,,,,,,,,,,
(주)티에스트릴리온,317240,2021/09,67451,30151,18075,50084,17367,8607,-2408,35797,25092,14291,2265342,800
(주)티에스트릴리온,317240,2022/09,71245,48204,15607,53098,18147,8891,-7805,48909,25593,26899,2912385,4560
(주)티엘비,356860,2020/09,85563,29845,38198,49516,36047,18455,10845,142451,5590,123638,18246554,409
(주)티엘비,356860,2021/09,124829,26298,59800,44990,79839,21486,8652,127124,5682,112140,13398562,280
(주)티엘비,356860,2022/09,167726,33229,86741,57749,109977,25633,27718,166947,5095,130637,14059080,618
(주)티엘아이,062860,2011/09,133092,23834,73478,33354,99737,9805,1772,39618,12309,28626,2516211,690
(주)티엘아이,062860,2012/09,126025,16795,58894,27190,98835,8227,2695,48767,9417,34410,6073078,540
(주)티엘아이,062860,2013/09,117356,9682,48260,9976,107381,8754,3721,50787,12644,35886,7363635,257
(주)티엘아이,062860,2014/09,126474,13066,52592,14640,111834,8165,4481,62431,14724,41517,10062613,4
(주)티엘아이,062860,2015/09,126089,12708,53029,14656,111433,8992,3507,64710,12901,46629,10712495,12
(주)티엘아이,062860,2016/09,122904,9770,64861,11483,111421,8624,607,53588,14860,41371,8093361,0
(주)티엘아이,062860,2017/09,115970,9139,54875,10403,105567,13551,-1221,49450,14137,37001,7018626,0
(주)티엘아이,062860,2018/09,84027,8278,33920,9218,74809,9688,-12039,33193,12727,31202,6599529,0
(주)티엘아이,062860,2019/09,72084,5935,23749,7227,64858,5722,1287,28822,6513,21265,4548034,114
(주)티엘아이,062860,2020/09,67506,6671,20671,7945,59560,7422,-3926,25700,8576,19985,5789739,205
(주)티엘아이,062860,2021/09,67356,4399,20163,5690,61666,4819,-762,23151,7996,17281,3336221,21
(주)티엘아이,062860,2022/09,72842,6708,36600,7931,64912,9139,-2048,16992,9756,10501,4295947,48
(주)티움바이오,321550,2020/09,88219,1640,71847,2704,85515,0,-7926,0,8860,0,0,179
(주)티움바이오,321550,2021/09,115738,1192,53772,19505,96234,0,-20871,0,13319,0,0,223
(주)티움바이오,321550,2022/09,95918,2951,23522,25931,69987,0,-21015,5873,16864,0,0,6313
(주)티케이케미칼,104480,2011/09,518119,263107,250152,314173,203947,49847,20947,757101,25044,699191,0,9620
(주)티케이케미칼,104480,2012/09,508298,246895,226659,290502,217797,57431,1427,689041,29069,649208,106685424,13356
(주)티케이케미칼,104480,2013/09,483361,246800,186460,299200,184161,71729,-5030,623923,22159,604665,90916194,11656
(주)티케이케미칼,104480,2014/09,618798,345752,233431,407246,211552,133098,13303,589188,22397,562708,69762602,12814
(주)티케이케미칼,104480,2015/09,559086,293101,225796,331431,227655,87112,4624,502906,20817,471986,55994015,12623
(주)티케이케미칼,104480,2016/09,607772,281271,203249,368631,239142,94996,9598,443171,19323,418357,54166879,8943
(주)티케이케미칼,104480,2017/09,654339,298873,224345,390710,263629,78328,22600,535461,22815,505194,64661632,10994
(주)티케이케미칼,104480,2018/09,738137,412050,328382,490758,247379,177421,29559,580566,20653,520950,88407371,11692
(주)티케이케미칼,104480,2019/09,707265,331639,225721,417182,290083,109675,15206,485971,19065,449710,67193743,11238
(주)티케이케미칼,104480,2020/09,676074,311407,185743,406178,269895,110817,-15032,305456,24794,299054,44134070,9673
(주)티케이케미칼,104480,2021/09,1068781,335333,266071,502908,565872,157185,245246,457365,19277,399402,77806598,9409
(주)티케이케미칼,104480,2022/09,1584360,338901,259185,550874,1033485,147494,256696,566685,21554,531537,63422064,16614
(주)티플랙스,081150,2011/09,108745,44236,74228,63225,45520,28550,3201,101672,2317,92875,8892786,2505
(주)티플랙스,081150,2012/09,136570,43343,70802,85449,51121,26453,1939,91243,2048,85354,6271709,1772
(주)티플랙스,081150,2013/09,146622,48367,67029,93160,53462,29013,1352,81205,2138,75966,6816713,1942
(주)티플랙스,081150,2014/09,124407,29831,67305,72193,52213,27467,100,75254,2880,69495,7615187,1962
(주)티플랙스,081150,2015/09,109075,25915,55494,55577,53498,26119,1033,70713,2793,64959,5342575,1322
(주)티플랙스,081150,2016/09,129833,29384,60380,58329,71504,24811,1171,71380,2630,65996,7034165,967
(주)티플랙스,081150,2017/09,135965,33502,69228,56991,78974,27068,2772,89046,4105,81282,9455160,798
(주)티플랙스,081150,2018/09,137139,35416,71305,54261,82878,31261,1209,90338,4039,84066,8143345,1042
(주)티플랙스,081150,2019/09,135303,35348,70921,50530,84773,30165,1483,97220,3864,90575,9823244,987
(주)티플랙스,081150,2020/09,150152,31564,69390,50289,99863,32950,2305,99742,3691,92908,7622042,573
(주)티플랙스,081150,2021/09,161480,36384,79126,52204,109276,33529,8531,132534,4079,117188,12916053,457
(주)티플랙스,081150,2022/09,234757,56762,107682,76837,157920,54230,13760,188348,5996,164234,17348483,1358
(주)티피씨,130740,2011/09,46397,7350,26347,11289,35107,5975,2296,32012,3165,26318,3086186,763
(주)티피씨,130740,2012/09,53394,11533,25632,14927,38467,6141,2728,33548,3237,28315,5041769,799
(주)티피씨,130740,2013/09,53470,10364,24993,13275,40196,5498,1094,31973,3003,27825,3893575,623
(주)티피씨,130740,2014/09,55714,10230,24969,12912,42803,5354,3031,37091,3544,32062,4404006,349
(주)티피씨,130740,2015/09,58380,8303,26188,12837,45543,5046,3011,37433,3578,31566,3918940,554
(주)티피씨,130740,2016/09,76833,22964,26954,25062,51771,4588,3443,37136,3769,30793,3435701,619
(주)티피씨,130740,2017/09,77897,21834,29310,23788,54109,6594,1885,34644,3898,29416,4446944,695
(주)티피씨,130740,2018/09,99616,27607,32227,41506,58109,6846,716,33731,3848,28828,5294502,1105
(주)티피씨,130740,2019/09,96392,31780,28002,36541,59851,6379,682,31375,3406,26919,3127996,1823
(주)티피씨,130740,2020/09,84608,25579,23357,26597,58011,6079,13,23138,2740,21133,3241982,1224
(주)티피씨,130740,2021/09,87240,20211,26480,24566,62674,8349,1544,28249,2976,23657,3761789,668
(주)티피씨,130740,2022/09,78753,18235,27017,18762,59991,10432,62,38079,3430,34238,3643620,1388
(주)티피씨메카트로닉스,048770,2011/03,45592,17458,27471,21107,24485,11240,0,52154,7469,39069,13997456,194
(주)티피씨메카트로닉스,048770,2012/03,57514,24755,35896,30274,27240,10836,2297,47510,8852,36325,13960624,0
(주)티피씨메카트로닉스,048770,2013/03,62794,29498,39212,34855,27939,12114,476,44182,8295,35288,16556309,0
(주)티피씨메카트로닉스,048770,2014/09,77695,33567,44423,46406,31289,15611,2039,47519,9304,37572,15814634,0
