회사명,거래소코드,회계년도,자산(*)(요약)(IFRS)(백만원),유동부채(*)(요약)(IFRS)(백만원),유동자산(*)(요약)(IFRS)(백만원),부채(*)(요약)(IFRS)(백만원),자본(*)(요약)(IFRS)(백만원),재고자산(요약)(IFRS)(백만원),당기순이익(총포괄손익)(요약)(IFRS)(백만원),매출액(수익)(요약)(IFRS)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS)(백만원),매출원가(요약)(IFRS)(백만원),매입채무(IFRS)(천원),금융비용(IFRS)(천원),금융원가(요약)(IFRS)(백만원)
고려신용정보(주),049720,2017/03,26923,11949,14746,12071,14852,0,567,20844,19952,0,0,0,0
고려신용정보(주),049720,2018/03,25819,9674,13781,10529,15290,0,742,24076,23040,0,0,0,84
고려신용정보(주),049720,2019/03,35224,13825,15677,17936,17288,0,1537,25684,24122,0,0,0,28
고려신용정보(주),049720,2020/03,41884,15949,12469,21170,20715,0,1738,31155,29557,0,0,0,101
고려신용정보(주),049720,2021/03,58776,20137,13049,31194,27582,0,2287,34802,32321,0,0,0,87
고려신용정보(주),049720,2022/03,63980,20254,15248,32179,31800,0,1938,34843,32274,0,0,0,121
고려제약(주),014570,2011/03,65447,16539,46660,21140,44307,8582,841,9260,3433,4565,2863461,0,167
고려제약(주),014570,2012/03,67972,16162,49262,21016,46956,7770,745,9448,3516,4843,3243764,0,151
고려제약(주),014570,2013/03,66012,14828,47716,18751,47260,8624,446,8987,3213,5396,2432352,0,111
고려제약(주),014570,2014/03,63949,10304,45007,16031,47917,9021,505,9471,3140,5747,2212369,0,87
고려제약(주),014570,2015/03,62112,9032,43984,13447,48664,8979,619,10458,3505,6242,3180135,0,40
고려제약(주),014570,2016/03,59237,7339,40967,9843,49394,9603,525,10975,3553,6847,2930471,0,19
고려제약(주),014570,2017/03,62855,7737,44593,9935,52921,9885,461,9729,3594,5650,4212253,0,6
고려제약(주),014570,2018/03,65970,8229,48039,9442,56528,11007,504,10119,3762,5774,3237340,0,7
고려제약(주),014570,2019/03,74579,7770,51997,11714,62865,11811,1198,10582,3968,6113,3502985,0,0
고려제약(주),014570,2020/03,77982,8418,54498,13503,64479,12993,598,14595,4309,8330,4370514,0,1457
고려제약(주),014570,2021/03,87558,12979,67676,15772,71786,11925,2499,17097,4808,9239,4282994,0,90
고려제약(주),014570,2022/03,91416,11912,73772,13756,77661,13095,2900,18991,4342,11203,4481646,0,73
광진실업(주),026910,2011/03,55177,24499,32665,31438,23739,16842,997,19472,1263,16892,2143254,0,219
광진실업(주),026910,2012/03,61728,24747,38771,32765,28962,21544,713,21251,1332,19032,2551624,0,255
광진실업(주),026910,2013/03,56669,19918,35298,27715,28954,18483,273,15724,1196,13926,3696768,0,171
광진실업(주),026910,2014/03,46746,12234,26851,19036,27710,11894,-233,11559,999,10918,2109323,0,136
광진실업(주),026910,2015/03,45925,12550,27120,17752,28173,13026,42,11358,1068,10200,2507010,0,107
광진실업(주),026910,2016/03,41690,8570,21352,13363,28326,11697,-308,9703,999,8964,2012080,0,73
광진실업(주),026910,2017/03,38833,6543,19764,10124,28708,8004,234,10736,985,9446,1402076,0,55
광진실업(주),026910,2018/03,39340,10049,20939,10190,29151,9867,171,11148,997,9941,2597221,0,43
광진실업(주),026910,2019/03,37643,7099,20324,8834,28809,10715,-170,10642,1066,9743,2309408,0,37
광진실업(주),026910,2020/03,38715,9613,20568,11365,27350,10815,-729,11805,1354,11294,4641054,0,34
광진실업(주),026910,2021/03,41480,12373,23637,16215,25265,11818,402,12291,1237,10525,0,0,34
광진실업(주),026910,2022/03,59449,16500,25797,33353,26096,13710,132,13346,1427,11686,2853573,0,70
국일신동(주),060480,2015/03,50085,5989,21210,12008,38077,11098,210,6822,396,6193,0,0,59
국일신동(주),060480,2016/03,47709,3649,18744,9922,37787,7541,-277,7433,405,7153,549378,0,179
국일신동(주),060480,2017/03,43868,2117,15327,5245,38623,5273,703,8313,421,6877,407457,0,127
국일신동(주),060480,2018/03,47931,3536,18565,7067,40864,9159,534,7023,439,5916,525382,0,4
국일신동(주),060480,2019/03,54591,3358,21531,6763,47828,9610,446,6946,449,5910,483274,0,10
국일신동(주),060480,2020/03,52802,2065,19120,5963,46839,8593,55,5866,525,5282,132013,0,12
국일신동(주),060480,2021/03,52363,1525,19176,5196,47167,7415,429,7088,383,6176,279971,0,60
국일신동(주),060480,2022/03,53551,2935,23847,6054,47497,5756,530,9408,405,8584,131757,0,139
국일제지(주),078130,2011/03,81521,43598,27784,46037,35483,9722,1117,13395,1181,10850,5031602,0,547
국일제지(주),078130,2012/03,87894,46279,34447,49515,38379,10507,1672,15317,1167,12256,6716396,0,836
국일제지(주),078130,2013/03,85431,45951,36998,51819,33612,11755,2673,14320,2577,11332,2477676,0,1050
국일제지(주),078130,2014/03,72433,34567,30010,40204,32229,11130,231,12743,1454,10913,2331217,0,729
국일제지(주),078130,2015/03,67355,31460,26079,36187,31168,12885,-178,9729,1373,8346,2149588,0,533
국일제지(주),078130,2016/03,101460,47259,39900,51041,50419,14297,532,9463,1539,8060,1994556,0,645
국일제지(주),078130,2017/03,106764,48495,46495,50874,55890,13374,763,10962,1596,9665,3211181,0,1610
국일제지(주),078130,2018/03,107061,46133,51414,48423,58638,13360,391,10543,1509,8879,2899785,0,4732
국일제지(주),078130,2019/03,114975,56533,47533,59607,55368,15495,-354,14271,1240,12787,4003127,0,995
국일제지(주),078130,2020/03,124278,64474,47404,72437,51841,23145,1626,27053,1792,24489,7735762,0,1682
국일제지(주),078130,2021/03,130133,54896,44809,62948,67185,23700,-3077,17612,2167,16912,4539622,0,1698
국일제지(주),078130,2022/03,138581,54793,52372,73214,65367,31291,-2366,30097,1981,29451,10015098,0,1289
그린생명과학(주),114450,2011/03,87174,23518,55019,24945,62230,7651,1943,14896,620,12415,0,0,58
그린생명과학(주),114450,2012/03,79864,17835,44583,18962,60903,17050,621,8972,622,7858,3133578,0,245
그린생명과학(주),114450,2013/03,81727,26372,47147,27913,53814,16207,194,9351,800,8523,3422393,0,146
그린생명과학(주),114450,2014/03,72869,12203,31693,20822,52046,12516,-108,9791,702,9442,2292630,0,149
그린생명과학(주),114450,2015/03,70007,10195,29703,17703,52304,9020,737,7909,539,6944,1011695,0,195
그린생명과학(주),114450,2016/03,70029,12043,30203,12210,57819,7343,985,8620,549,6999,2108621,0,507
그린생명과학(주),114450,2017/03,74777,11389,44116,11717,63060,7661,1719,11432,473,9045,2429917,0,301
그린생명과학(주),114450,2018/03,73242,11797,41748,12202,61040,5709,448,10963,582,10206,2255319,0,323
그린생명과학(주),114450,2019/03,70969,10888,32728,11526,59444,5585,342,9502,822,8587,1920152,0,108
그린생명과학(주),114450,2020/03,70882,10718,30568,11238,59644,5609,-713,5540,512,5365,2195523,0,792
그린생명과학(주),114450,2021/03,69927,10243,23529,11030,58897,6025,-508,5419,518,5797,1501859,0,154
그린생명과학(주),114450,2022/03,72921,15959,28038,16525,56396,5262,104,14523,742,13732,4392680,0,295
글로벌에스엠테크리미티드,900070,2011/03,,,,,,,,,,,,,
글로벌에스엠테크리미티드,900070,2012/03,,,,,,,,,,,,,
글로벌에스엠테크리미티드,900070,2013/03,,,,,,,,,,,,,
글로벌에스엠테크리미티드,900070,2014/03,,,,,,,,,,,,,
글로벌에스엠테크리미티드,900070,2015/03,,,,,,,,,,,,,
글로벌에스엠테크리미티드,900070,2016/03,,,,,,,,,,,,,
글로벌에스엠테크리미티드,900070,2017/03,,,,,,,,,,,,,
글로벌에스엠테크리미티드,900070,2018/03,,,,,,,,,,,,,
글로벌에스엠테크리미티드,900070,2019/03,,,,,,,,,,,,,
글로벌에스엠테크리미티드,900070,2020/03,,,,,,,,,,,,,
글로벌에스엠테크리미티드,900070,2021/03,,,,,,,,,,,,,
글로벌에스엠테크리미티드,900070,2022/03,,,,,,,,,,,,,
글로벌텍스프리(주),204620,2015/03,,,,,,,,,,,,,
글로벌텍스프리(주),204620,2016/03,,,,,,,,,,,,,
글로벌텍스프리(주),204620,2017/03,,,,,,,,,,,,,
글로벌텍스프리(주),204620,2018/03,75660,5247,50590,6397,69263,0,288,7116,7109,0,0,0,29
글로벌텍스프리(주),204620,2019/03,113777,9311,80214,48716,65061,0,-8014,10169,9160,0,0,0,11919
글로벌텍스프리(주),204620,2020/03,113862,8528,79169,33805,80057,0,1604,6819,7969,0,0,0,713
글로벌텍스프리(주),204620,2021/03,108297,4992,24788,9344,98953,0,-2336,313,2360,0,0,0,2121
글로벌텍스프리(주),204620,2022/03,111070,19493,42445,20130,90941,1040,-2970,779,2654,0,0,0,1821
글로본(주),019660,2011/06,,,,,,,,,,,,,
글로본(주),019660,2012/06,,,,,,,,,,,,,
글로본(주),019660,2013/06,,,,,,,,,,,,,
글로본(주),019660,2014/06,,,,,,,,,,,,,
글로본(주),019660,2015/06,,,,,,,,,,,,,
글로본(주),019660,2016/06,,,,,,,,,,,,,
글로본(주),019660,2017/03,31057,2103,14054,2103,28954,2721,-1396,826,1598,368,1815160,144535,0
글로본(주),019660,2018/03,29848,1764,8760,5093,24755,195,805,7549,1850,4912,686147,0,172
글로본(주),019660,2019/03,44256,13826,19891,16881,27375,512,-1523,2568,1934,1683,392436,0,629
글로본(주),019660,2020/03,30014,9617,9416,10761,19252,311,-1390,1941,1321,1613,6815,0,622
글로본(주),019660,2021/03,40722,12502,17240,15622,25100,47,-1462,784,1482,514,523095,0,510
글로본(주),019660,2022/03,29198,10656,10146,11394,17805,1168,-1985,4023,2936,3200,2185136,0,1260
금강철강(주),053260,2011/03,111012,30933,90332,33103,77909,12297,3587,68298,985,63048,26621007,0,31
금강철강(주),053260,2012/03,123232,34107,97898,36857,86375,17778,2839,67969,941,63957,30376199,0,28
금강철강(주),053260,2013/03,128510,34204,101104,37236,91274,15072,1963,62316,1349,59136,31300351,0,50
금강철강(주),053260,2014/03,129155,29075,105468,32449,96706,14774,2464,57754,1503,54642,26575509,0,136
금강철강(주),053260,2015/03,123826,22718,92221,25588,98238,11376,538,40091,1500,38159,20951640,0,18
금강철강(주),053260,2016/03,124928,20189,94483,22241,102687,8568,791,36381,1483,34099,17933907,0,40
금강철강(주),053260,2017/03,137442,28700,105244,30372,107070,7957,695,52500,1488,49172,25250974,0,102
금강철강(주),053260,2018/03,133427,26853,96594,28770,104657,11373,782,49676,1658,47477,23775597,0,122
금강철강(주),053260,2019/03,132027,23453,91667,25613,106414,6394,870,42615,1674,40635,19863218,0,84
금강철강(주),053260,2020/03,131578,22030,93068,24261,107317,11542,1611,43683,1751,41011,19931069,0,126
금강철강(주),053260,2021/03,143627,31601,101825,33986,109642,8011,2616,58329,1917,53933,27407238,0,3
금강철강(주),053260,2022/03,161172,42231,122520,45004,116169,10259,1961,62466,2027,58411,36604814,0,8
나노씨엠에스(주),247660,2021/03,34024,4719,27618,6776,27249,3829,-1947,2086,602,908,53466,0,2575
나노씨엠에스(주),247660,2022/03,52289,17125,26062,21357,30932,4265,506,2950,930,1305,37629,0,369
나노캠텍(주),091970,2011/03,51295,7276,19680,8480,42815,2704,533,13585,1055,11830,3018382,0,38
나노캠텍(주),091970,2012/03,61245,11911,21411,17429,43816,1958,301,13005,1325,11327,4983242,0,101
나노캠텍(주),091970,2013/03,68180,11280,22871,22431,45748,3010,815,14980,1478,12657,5373296,0,131
나노캠텍(주),091970,2014/03,69558,14670,22872,20422,49136,2453,578,11878,1686,9461,2687147,0,126
나노캠텍(주),091970,2015/03,68964,11570,20700,17892,51072,1848,237,10398,1627,8644,2287383,0,105
나노캠텍(주),091970,2016/03,63980,14729,14986,18759,45221,1854,-252,8487,1447,7230,2215384,0,94
나노캠텍(주),091970,2017/03,73723,10279,36634,12342,61381,1886,224,11863,1939,9289,2208727,0,72
나노캠텍(주),091970,2018/03,64358,13624,19932,13717,50641,2156,-3463,7480,1581,5845,1123285,0,102
나노캠텍(주),091970,2019/03,94600,33180,39289,33273,61328,3465,2206,6766,1398,5316,1319243,0,368
나노캠텍(주),091970,2020/03,68499,8581,27329,8740,59759,2590,1738,6502,1197,4790,816304,0,65
나노캠텍(주),091970,2021/03,60282,5959,27157,5982,54299,2472,699,4962,1682,3392,1328552,0,33
나노캠텍(주),091970,2022/03,69916,29510,38189,29763,40153,2403,-559,5945,2742,4226,1578330,0,73
나라엠앤디(주),051490,2011/03,95652,33563,53133,37165,58487,27654,1751,17811,1550,14337,17334933,0,95
나라엠앤디(주),051490,2012/03,101870,36732,51833,42416,59454,28243,539,18522,1742,15895,13138437,0,216
나라엠앤디(주),051490,2013/03,112182,44401,59702,47587,64596,30664,1574,21119,2392,16995,15653051,0,264
나라엠앤디(주),051490,2014/03,109564,43422,56537,45778,63786,31407,1215,18623,1602,15479,14200999,0,163
나라엠앤디(주),051490,2015/03,129392,59049,70765,63572,65820,38063,965,23993,2367,20053,16450466,0,226
나라엠앤디(주),051490,2016/03,130836,56004,67538,62540,68296,34166,534,20285,1668,18071,11281886,0,249
나라엠앤디(주),051490,2017/03,134121,58216,69858,62998,71124,40027,657,19440,1742,15986,0,0,160
나라엠앤디(주),051490,2018/03,153722,68941,80759,80146,73576,45882,1282,21025,2317,17189,17151363,0,246
나라엠앤디(주),051490,2019/03,162446,68861,83934,88324,74122,51872,167,18771,1897,16612,12764465,0,514
나라엠앤디(주),051490,2020/03,154151,71952,71866,80892,73260,45657,-453,20675,2103,18896,10899705,0,1015
나라엠앤디(주),051490,2021/03,148991,63761,67561,77315,71676,38038,3,20264,2090,18420,11379862,0,276
나라엠앤디(주),051490,2022/03,141441,69101,65091,70266,71174,31217,973,22551,2335,19601,10445837,0,237
나무기술(주),242040,2017/03,,,,,,,,,,,,,
나무기술(주),242040,2018/03,,,,,,,,,,,,,
나무기술(주),242040,2019/03,27327,9574,20838,11932,15395,1629,770,10967,1215,8939,6280510,0,71
나무기술(주),242040,2020/03,40641,22664,29721,23472,17169,1853,-869,16224,1882,14108,3905705,0,1133
나무기술(주),242040,2021/03,56823,19056,30917,23077,33746,2453,974,11221,2266,7990,7973257,0,279
나무기술(주),242040,2022/03,69385,23670,38501,30260,39126,9179,-613,14719,2668,12750,18471916,0,21
나이스정보통신(주),036800,2011/03,86456,46450,40542,47324,39132,3335,3577,32798,4115,24120,10423063,0,185
나이스정보통신(주),036800,2012/03,122174,72950,69506,75089,47085,3147,2997,39558,4972,30906,11315499,0,184
나이스정보통신(주),036800,2013/03,157386,95859,104134,99603,57783,3795,3747,44979,5137,35893,14265713,0,284
나이스정보통신(주),036800,2014/03,197510,113167,137506,115213,82297,2226,5437,50117,6694,37064,12675837,0,110
나이스정보통신(주),036800,2015/03,213149,113173,165073,115330,97819,4493,4364,55195,8642,41377,12606645,0,156
나이스정보통신(주),036800,2016/03,281972,151507,195591,152531,129441,2777,8340,69478,12212,46443,8921347,0,152
나이스정보통신(주),036800,2017/03,236019,81736,130880,82303,153716,6403,6190,54038,14434,30935,11249857,0,130
나이스정보통신(주),036800,2018/03,275817,90839,174891,90929,184888,6623,9558,56338,15239,32918,12199393,0,135
나이스정보통신(주),036800,2019/03,270400,63705,178401,65023,205377,6145,6335,50938,15348,29950,10731689,0,6
나이스정보통신(주),036800,2020/03,292530,68176,201786,70445,222084,7286,3762,48370,14461,29393,8652920,0,21
나이스정보통신(주),036800,2021/03,316557,85651,202142,87028,229529,5014,6469,50140,13612,28904,9603203,0,19
나이스정보통신(주),036800,2022/03,374369,117096,250160,118946,255422,10019,6673,54195,10170,35160,11657866,0,35
나이스평가정보(주),030190,2011/03,104540,20994,22315,22688,81852,0,4236,26607,22077,0,0,0,0
나이스평가정보(주),030190,2012/03,116620,23996,31629,28257,88363,0,3153,30779,26407,0,0,0,0
나이스평가정보(주),030190,2013/03,132580,31482,71127,36562,96019,0,3731,37154,32069,0,0,0,0
나이스평가정보(주),030190,2014/03,143884,34014,61085,37422,106462,0,4442,50570,44505,0,0,0,0
나이스평가정보(주),030190,2015/03,161454,38450,76331,44019,117435,0,6458,66579,58689,0,0,0,0
나이스평가정보(주),030190,2016/03,182811,45936,78263,49731,133080,0,7481,70041,60547,0,0,0,0
나이스평가정보(주),030190,2017/03,204386,46992,82477,48738,155649,0,8213,73224,62583,0,0,0,0
나이스평가정보(주),030190,2018/03,232728,52501,90797,52874,179854,0,9742,79045,66618,0,0,0,0
나이스평가정보(주),030190,2019/03,285512,68761,126666,81884,203628,0,10842,85373,71620,0,0,0,99
나이스평가정보(주),030190,2020/03,312357,78394,159201,92131,220226,0,11620,92884,78180,0,0,0,105
나이스평가정보(주),030190,2021/03,352998,86334,166783,100089,252910,0,14495,101801,82577,0,0,0,106
나이스평가정보(주),030190,2022/03,412188,106954,202679,121090,291099,0,16032,106647,84988,0,0,0,146
남화산업(주),111710,2019/03,145428,2497,21834,13291,132137,26,382,2200,1900,0,87938,0,1
남화산업(주),111710,2020/03,147196,2718,26419,13019,134177,20,294,2409,2014,0,106681,0,21
남화산업(주),111710,2021/03,154961,4353,39164,14854,140107,20,1909,4079,2179,0,39825,0,16
남화산업(주),111710,2022/03,169904,7923,48947,18659,151244,18,3095,5308,2389,0,35008,0,5
남화토건(주),091590,2012/03,112909,14396,56936,17896,95013,0,1438,20815,1147,18462,4989314,0,0
남화토건(주),091590,2013/03,114627,13302,56528,19277,95350,0,1146,23860,1088,21456,7063701,0,0
남화토건(주),091590,2014/03,116795,13987,60046,19831,96964,0,829,23889,1014,22135,6871100,0,1
남화토건(주),091590,2015/03,114866,9753,58810,15668,99198,55,607,14810,929,13370,3945258,0,0
남화토건(주),091590,2016/03,112379,7964,42997,14076,98302,0,485,10799,889,9505,0,0,0
남화토건(주),091590,2017/03,117984,10786,41514,16920,101064,0,1020,17692,871,15776,0,0,0
남화토건(주),091590,2018/03,121096,10640,42004,16828,104268,0,409,10031,761,8985,4080863,0,0
남화토건(주),091590,2019/03,119960,7897,38580,14074,105886,0,648,10551,728,9709,3807080,0,0
남화토건(주),091590,2020/03,129934,14717,60480,20879,109055,0,526,12952,611,12060,4349249,0,0
남화토건(주),091590,2021/03,138058,18331,60640,24468,113590,0,1288,22248,571,20190,8084871,0,0
남화토건(주),091590,2022/03,143858,18088,65850,24269,119590,0,449,18073,691,17021,7422058,0,0
노을(주),376930,2022/03,34951,3377,23793,11692,23259,2358,-1717,142,3825,113,218343,0,73
농업회사법인(주)농우바이오,054050,2011/01,126623,13063,60262,13133,113490,18487,11456,19010,5579,4094,1415977,0,189
농업회사법인(주)농우바이오,054050,2012/01,153479,18209,65544,20581,132899,22023,11123,21213,5653,4801,4619020,0,92
농업회사법인(주)농우바이오,054050,2012/12,168213,19787,72467,22138,146075,28417,4840,14728,6387,3765,4307621,0,336
농업회사법인(주)농우바이오,054050,2013/12,183081,24332,78088,27494,155587,33213,4952,15050,6500,4711,6906451,0,212
농업회사법인(주)농우바이오,054050,2014/12,195094,28624,77342,32062,163032,36335,2233,14045,8346,5051,6468010,0,45
농업회사법인(주)농우바이오,054050,2017/03,220551,52472,104838,54501,166050,50297,2943,22223,9038,8746,6217960,0,1556
농업회사법인(주)농우바이오,054050,2018/03,255086,53799,137328,62765,192321,52521,23815,18870,8623,7431,4919665,0,513
농업회사법인(주)농우바이오,054050,2019/03,255619,30249,121090,32802,222817,58449,3812,21688,9344,8840,7337281,0,227
농업회사법인(주)농우바이오,054050,2020/03,271216,42738,127697,44774,226442,64141,5527,26609,10180,11098,9730799,0,593
농업회사법인(주)농우바이오,054050,2021/03,279273,46147,131193,48352,230921,68847,5195,26631,10202,11471,9275567,0,448
농업회사법인(주)농우바이오,054050,2022/03,288962,52897,142363,54936,234026,74676,5773,25618,9855,9744,11871628,0,341
뉴지랩파마(주),214870,2016/03,40767,4339,30312,6050,34718,10786,-174,6754,1292,5765,2503047,0,184
뉴지랩파마(주),214870,2017/03,43041,5147,31225,8003,35038,8108,-509,9356,1246,8532,4080537,0,404
뉴지랩파마(주),214870,2018/03,69031,7924,53510,30206,38825,6198,-1496,4142,1193,4272,2054068,0,725
뉴지랩파마(주),214870,2019/03,62904,24689,37687,25050,37854,10343,1075,21148,5486,14521,794945,0,161
뉴지랩파마(주),214870,2020/03,113910,40782,75254,45866,68044,14463,-1040,13977,4582,9980,636475,0,1227
뉴지랩파마(주),214870,2021/03,150581,59925,116927,65671,84910,8331,361,7826,2784,6242,2239091,0,975
뉴지랩파마(주),214870,2022/03,130441,67499,83809,71511,58930,596,-1433,3661,2650,2525,663116,0,816
대동금속(주),020400,2011/03,49799,26937,20447,32990,16809,6062,505,16005,876,14150,8769785,0,146
대동금속(주),020400,2012/03,53939,23802,19844,36206,17732,4677,572,17419,1014,15443,7396074,0,257
대동금속(주),020400,2013/03,54169,26829,19452,36814,17355,5427,82,14848,1071,13538,5628770,0,241
대동금속(주),020400,2014/03,49053,22406,14935,31425,17628,4626,83,14703,895,13623,5623923,0,182
대동금속(주),020400,2015/03,53315,25256,15518,35695,17620,5722,140,15134,1060,13540,4674135,0,181
대동금속(주),020400,2016/03,65244,26117,16066,38204,27039,5879,185,14555,971,13142,4610793,0,200
대동금속(주),020400,2017/03,66519,27582,19170,40029,26490,5803,276,18699,1186,17020,7664769,0,130
대동금속(주),020400,2018/03,71589,30075,22760,44339,27250,6914,-60,20256,1005,19190,8384205,0,154
대동금속(주),020400,2019/03,90281,31444,26417,56860,33420,9925,541,20279,1030,18119,0,0,381
대동금속(주),020400,2020/03,103958,49771,28953,68657,35301,9742,72,26431,1294,24735,12802664,0,390
대동금속(주),020400,2021/03,105422,48525,31685,65099,40322,8250,1084,33792,1536,30487,15935621,0,276
대동금속(주),020400,2022/03,106867,48896,34413,63122,43746,11794,-44,36222,1903,34353,0,0,184
대동기어(주),008830,2011/03,122060,49559,56994,67747,54313,13555,801,30735,1307,28705,25399606,0,234
대동기어(주),008830,2012/03,132465,58844,62876,78165,54300,21208,150,37397,1434,35775,31875635,0,345
대동기어(주),008830,2013/03,127617,58949,57725,76623,50994,15770,2,29887,1303,28412,27833851,0,309
대동기어(주),008830,2014/03,137539,67155,58668,86895,50645,19019,20,32333,1351,30682,25945167,0,406
대동기어(주),008830,2015/03,155853,84974,71329,105396,50457,20971,196,35105,1670,32915,27817153,0,477
대동기어(주),008830,2016/03,164151,72729,58884,100862,63290,25314,-292,28791,1503,27275,22549697,0,447
대동기어(주),008830,2017/03,175800,73241,66009,116807,58993,26699,-615,30291,1511,28752,35551143,0,493
대동기어(주),008830,2018/03,181220,79620,69550,121374,59846,28267,3,33515,1367,31572,38538195,0,645
대동기어(주),008830,2019/03,190749,94883,74555,131871,58878,28117,92,37493,1410,35263,40584677,0,718
대동기어(주),008830,2020/03,191710,105365,68206,134677,57033,30434,76,41109,1619,38857,41742462,0,609
대동기어(주),008830,2021/03,222922,118129,92846,155882,67041,33672,2207,54621,1990,49608,57968532,0,543
대동기어(주),008830,2022/03,238759,115257,107161,167872,70887,44139,1630,57502,2221,52458,59902081,0,570
대모엔지니어링(주),317850,2020/03,80999,17756,37180,35611,45388,9724,2599,14840,2465,9743,8657206,0,150
대모엔지니어링(주),317850,2021/03,76360,13674,33722,32876,43484,9011,736,12187,2028,9537,8598773,0,181
대모엔지니어링(주),317850,2022/03,72876,15536,33618,27077,45799,11979,511,13041,2077,10525,9399561,0,131
대보마그네틱(주),290670,2019/03,36396,4162,32769,4813,31583,4015,1687,8662,1070,5591,1318051,0,2
대보마그네틱(주),290670,2020/03,65033,5113,55892,28269,36763,6208,85,4357,1116,3064,1646841,0,377
대보마그네틱(주),290670,2021/03,68414,16658,40407,17369,51045,6190,507,6320,1225,4686,1956351,0,5
대보마그네틱(주),290670,2022/03,80402,15627,49860,16428,63974,15083,5329,25474,1648,17801,7399463,0,80
대봉엘에스(주),078140,2011/03,38743,6397,25402,7721,31022,5625,850,8976,1029,7107,2365735,0,33
대봉엘에스(주),078140,2012/03,41486,5008,27413,6127,35359,5835,772,10278,999,8380,3501466,0,0
대봉엘에스(주),078140,2013/03,43807,5086,28937,6288,37519,6446,886,10146,1001,8131,2991593,0,3
대봉엘에스(주),078140,2014/03,47241,5563,32441,6687,40554,8774,1087,12523,1173,10114,3634653,0,0
대봉엘에스(주),078140,2015/03,50446,5442,35828,6534,43912,9145,1143,12955,1363,10247,3221816,0,0
대봉엘에스(주),078140,2016/03,56648,6097,39916,7452,49196,10751,1602,15733,1692,12278,3481591,0,15
대봉엘에스(주),078140,2017/03,63840,7004,43463,8306,55534,10367,1613,16151,1890,12175,3825980,0,2
대봉엘에스(주),078140,2018/03,65521,6429,44533,7385,58137,12091,795,13943,1999,11106,4394672,0,2
대봉엘에스(주),078140,2019/03,67294,6130,45043,7111,60183,11458,370,13864,2077,11467,3884283,0,1
대봉엘에스(주),078140,2020/03,75295,7665,40896,13760,61535,15675,474,16613,2255,13793,3950607,0,26
대봉엘에스(주),078140,2021/03,87415,8452,53519,14411,73004,14357,457,14527,2143,12116,4122584,0,16
대봉엘에스(주),078140,2022/03,103258,23198,62828,26374,76885,15738,1934,18801,2307,14749,8270777,0,14
대아티아이(주),045390,2011/03,69976,18776,36962,19406,50571,49,1009,11261,1482,8366,5464952,0,59
대아티아이(주),045390,2012/03,79388,12865,41104,25082,54305,485,1028,11126,1558,8417,1437967,0,23
대아티아이(주),045390,2013/03,86604,15446,48998,27902,58702,731,1529,10132,1543,6727,3196704,0,169
대아티아이(주),045390,2014/03,84745,21243,44913,22727,62018,943,1544,15113,1692,11753,5902403,0,85
대아티아이(주),045390,2015/03,83776,15800,37790,17510,66266,472,1054,10394,2079,7082,631840,0,0
대아티아이(주),045390,2016/03,101554,28996,54448,30904,70650,1111,2062,14645,1720,10408,4120876,0,0
대아티아이(주),045390,2017/03,106743,23529,60383,25446,81297,2548,2596,16994,1883,12242,3077976,0,0
대아티아이(주),045390,2018/03,123278,34024,72597,36134,87144,2941,1856,22401,2348,17735,12081080,0,9
대아티아이(주),045390,2019/03,125893,29290,64745,33778,92116,2572,1692,17767,2208,14171,4957946,0,16
대아티아이(주),045390,2020/03,135754,37371,78753,41716,94038,3144,1942,21101,3212,17021,4470552,0,14
대아티아이(주),045390,2021/03,162940,56099,98993,61190,101750,1831,1958,24880,2282,20159,4189888,0,14
대아티아이(주),045390,2022/03,205638,65425,79917,98890,106748,3796,2112,24876,2656,19788,3433855,0,22
대양전기공업(주),108380,2012/03,126263,26416,65906,27461,98801,13702,3216,27544,1792,22579,6567943,0,235
대양전기공업(주),108380,2013/03,138632,25859,71672,27402,111230,10350,3895,37723,2458,31616,7644551,0,112
대양전기공업(주),108380,2014/03,146676,21888,73978,23847,122828,10547,2726,26357,2231,21534,6000320,0,29
대양전기공업(주),108380,2015/03,168061,33053,89565,34233,133828,13687,2504,26014,2118,21321,7758777,0,484
대양전기공업(주),108380,2016/03,181940,33822,98586,34259,147681,24037,2725,29706,2304,24584,10726876,0,152
대양전기공업(주),108380,2017/03,195112,33202,107432,35766,159346,18124,1940,29551,2216,24840,7311052,0,711
대양전기공업(주),108380,2018/03,212708,42210,121025,44784,167923,17195,1706,18013,1735,14778,6420132,0,268
대양전기공업(주),108380,2019/03,220094,40621,127323,40881,179212,28107,2666,33866,2623,28701,12004888,0,47
대양전기공업(주),108380,2020/03,236065,47109,144301,47665,188400,31471,2781,36803,2844,31158,11132349,0,129
대양전기공업(주),108380,2021/03,251595,40786,126977,41719,209877,26505,14301,26568,2299,22108,10285148,0,225
대양전기공업(주),108380,2022/03,236929,21904,102531,22693,214235,24665,-1710,27075,2058,27002,8649975,0,1217
대양제지공업(주),006580,2011/03,131501,42290,25339,58832,72670,5156,599,32783,1396,30609,3282447,0,638
대양제지공업(주),006580,2012/03,133733,39296,27522,58513,75220,8119,3053,30392,1183,24660,2456167,0,599
